"CNVassociated","DisGeNETname","Ensembl","fromDisGeNET","fromPublication","fromSTRING","fromWikiPathways","gLayCluster","name","name.copy","Name2","PathwayID","Publication.doi","selected","shared name","snpID"
,"ACE","ENSG00000159640","1","1",,,"492","1636","1636;ACE","ACE",,"10.1038/s41586-022-04434-5","false","1636","rs6504163"
"1",,"ENSG00000169398",,,,"1","157","ENSG00000169398;FAK, FAK (PTK2), PTK2","FAK, FAK (PTK2), PTK2","PTK2","WP5412",,"false","ENSG00000169398;FAK, FAK (PTK2), PTK2",
,"PAX6","ENSG00000007372","1",,,,"157","5080","5080","PAX6",,,"false","5080",
,"ENO1","ENSG00000074800","1",,,,"159","2023","2023","ENO1",,,"false","2023",
,"VSNL1","ENSG00000163032","1",,,,"493","7447","7447","VSNL1",,,"false","7447",
,"GLS2","ENSG00000135423","1",,,,"189","27165","27165","GLS2",,,"false","27165",
"1","ZDHHC8","ENSG00000099904","1",,,"1","494","29801;ENSG00000099904;ZDHHC8","ZDHHC8","ZDHHC8","WP4657",,"false","29801;ENSG00000099904;ZDHHC8",
,,"ENSG00000074771",,,,"1","389","NOX3","NOX3","NOX3","WP408",,"false","NOX3",
,,"ENSG00000085788",,"1",,,"495","DDHD2","DDHD2","DDHD2",,"10.1038/s41586-022-04434-5","false","DDHD2","rs7816998"
,"GSN","ENSG00000148180","1",,,,"157","2934","2934","GSN",,,"false","2934",
,"ACOT6","ENSG00000205669","1",,,,"496","641372","641372","ACOT6",,,"false","641372",
"1",,"ENSG00000196924",,,,"1","157","FLNA","FLNA","FLNA","WP5399",,"false","FLNA",
,"ADORA1","ENSG00000163485","1",,,,"497","134","134","ADORA1",,,"false","134",
,"TPH2","ENSG00000139287","1",,,,"189","121278","121278","TPH2",,,"false","121278",
,"DCC","ENSG00000187323","1","1",,,"157","1630","1630;DCC","DCC",,"10.1038/s41586-022-04434-5","false","1630","rs4632195"
,"NRXN2","ENSG00000110076","1",,,"1","168","9379;NRXN2","NRXN2","NRXN2","WP4875",,"false","9379;NRXN2",
,"DISC1","ENSG00000162946","1",,,,"160","27185","27185","DISC1",,,"false","27185",
,"OXT","ENSG00000101405","1",,,,"155","5020","5020","OXT",,,"false","5020",
,"CHL1","ENSG00000134121","1",,,,"498","10752","10752","CHL1",,,"false","10752",
"1",,"ENSG00000101400",,,,"1","168","SNTA1","SNTA1","SNTA1","WP5406",,"false","SNTA1",
,"VIP","ENSG00000146469","1",,,,"155","7432","7432","VIP",,,"false","7432",
,"LEP","ENSG00000174697","1",,,,"157","3952","3952","LEP",,,"false","3952",
,"AGA","ENSG00000038002","1",,,,"499","175","175","AGA",,,"false","175",
,"NPTN","ENSG00000156642","1",,,,"500","27020","27020","NPTN",,,"false","27020",
"1","GRIN2D","ENSG00000105464","1",,,"1","168","2906;GRIN2D","GRIN2D","GRIN2D","WP4222, WP4875, WP5398",,"false","2906;GRIN2D",
"1",,"ENSG00000114503",,,,"1","175","NCBP2","NCBP2","NCBP2","WP4906",,"false","NCBP2",
,"HTR3A","ENSG00000166736","1",,,,"303","3359","3359","HTR3A",,,"false","3359",
"1",,"ENSG00000205882",,,,"1","218","DEFB134","DEFB134","DEFB134","WP5346",,"false","DEFB134",
"1","ESS2","ENSG00000100056","1",,,"1","351","8220;ENSG00000100056;ESS2","ESS2","ESS2","WP4657",,"false","8220;ENSG00000100056;ESS2",
,"KCNJ10","ENSG00000177807","1",,,,"168","3766","3766","KCNJ10",,,"false","3766",
,,"ENSG00000101412",,,,"1","157","E2F1","E2F1","E2F1","WP3584",,"false","E2F1",
"1","CDC42","ENSG00000070831","1",,,"1","157","998;CDC42;ENSG00000070831","CDC42","CDC42","WP4657, WP5406",,"false","998;CDC42;ENSG00000070831",
,"CNTF","ENSG00000242689","1",,,,"157","1270","1270","CNTF",,,"false","1270",
,"HTR7","ENSG00000148680","1",,,,"155","3363","3363","HTR7",,,"false","3363",
"1",,"ENSG00000176371",,,,"1","501","ZSCAN2","ZSCAN2","ZSCAN2","WP5408",,"false","ZSCAN2",
,"H1-5","ENSG00000184357","1",,,,"502","3009","3009","H1-5",,,"false","3009",
,"GRM2","ENSG00000164082","1",,,,"168","2912","2912","GRM2",,,"false","2912",
"1",,"ENSG00000010671",,,,"1","157","BTK;ENSG00000010671","BTK","BTK","WP4932",,"false","BTK;ENSG00000010671",
"1",,"ENSG00000128185",,,,"1","503","DGCR6L;ENSG00000128185","DGCR6L","DGCR6L","WP4657",,"false","DGCR6L;ENSG00000128185",
"1","PAK2","ENSG00000180370","1",,,"1","157","5062;ENSG00000180370;PAK2","PAK2","PAK2","WP4906",,"false","5062;ENSG00000180370;PAK2",
,"HTR1A","ENSG00000178394","1",,,,"189","3350","3350","HTR1A",,,"false","3350",
"1",,"ENSG00000101654",,,,"1","175","ENSG00000101654;RNMT","RNMT","RNMT","WP5408",,"false","ENSG00000101654;RNMT",
,"ND4","ENSG00000198886","1",,,,"193","4538","4538","MT-ND4",,,"false","4538",
"1",,"ENSG00000213066",,,,"1","168","ENSG00000213066;FGFR1OP","FGFR1OP","CEP43","WP4906",,"false","ENSG00000213066;FGFR1OP",
,"GRK3","ENSG00000100077","1",,,,"175","157","157","GRK3",,,"false","157",
"1","GRM1","ENSG00000152822","1","1",,"1","168","2911;ENSG00000152822;GRM1","GRM1","GRM1","WP4875, WP5408","10.1038/s41586-022-04434-5","false","2911;ENSG00000152822;GRM1","rs2206956"
,"GJD2","ENSG00000159248","1",,,,"161","57369","57369","GJD2",,,"false","57369",
"1",,"ENSG00000159251",,,,"1","186","ACTC1;ENSG00000159251","ACTC1","ACTC1","WP4657",,"false","ACTC1;ENSG00000159251",
,"BHLHE40","ENSG00000134107","1",,,,"175","8553","8553","BHLHE40",,,"false","8553",
,"NTS","ENSG00000133636","1",,,,"155","4922","4922","NTS",,,"false","4922",
,"SLC25A27","ENSG00000153291","1",,,,"504","9481","9481","SLC25A27",,,"false","9481",
"1",,"ENSG00000112130",,,,"1","175","RNF8","RNF8","RNF8","WP4906",,"false","RNF8",
"1",,"ENSG00000143368",,,,"1","175","ENSG00000143368;SF3B4","SF3B4","SF3B4","WP5402",,"false","ENSG00000143368;SF3B4",
,"IL6","ENSG00000136244","1",,,,"157","3569","3569","IL6",,,"false","3569",
"1","APBA2","ENSG00000034053","1",,,"1","165","321;APBA2;ENSG00000034053","APBA2","APBA2","WP5407",,"false","321;APBA2;ENSG00000034053",
,"RGS10","ENSG00000148908","1",,,,"505","6001","6001","RGS10",,,"false","6001",
,"CSMD1","ENSG00000183117","1","1",,,"506","64478","64478;CSMD1","CSMD1",,"10.1038/s41586-022-04434-5","false","64478","8:4180090_T_A"
,"AVPR1A","ENSG00000166148","1",,,,"155","552","552","AVPR1A",,,"false","552",
"1",,"ENSG00000111445",,,,"1","175","ENSG00000111445;RFC5","RFC5","RFC5","WP4932",,"false","ENSG00000111445;RFC5",
"1","TP53","ENSG00000141510","1",,,"1","157","7157;ENSG00000141510;P53, TP53, p53","P53, TP53, p53","TP53","WP4657, WP5412",,"false","7157;ENSG00000141510;P53, TP53, p53",
"1",,"ENSG00000085978",,,,"1","175","ATG16L, ATG16L1;ENSG00000085978","ATG16L, ATG16L1","ATG16L1","WP5412",,"false","ATG16L, ATG16L1;ENSG00000085978",
,"HCAR3","ENSG00000255398","1",,,,"507","8843","8843","HCAR3",,,"false","8843",
,"SLC1A4","ENSG00000115902","1",,,,"166","6509","6509","SLC1A4",,,"false","6509",
"1",,"ENSG00000143375",,,,"1","161","CGN;ENSG00000143375","CGN","CGN","WP5407",,"false","CGN;ENSG00000143375",
,"PICK1","ENSG00000100151","1",,,,"168","9463","9463","PICK1",,,"false","9463",
"1",,"ENSG00000108219",,,,"1","163","ENSG00000108219;TSPAN14","TSPAN14","TSPAN14","WP5402",,"false","ENSG00000108219;TSPAN14",
,"EGR1","ENSG00000120738","1",,,,"157","1958","1958","EGR1",,,"false","1958",
,"EFNB2","ENSG00000125266","1",,,,"508","1948","1948","EFNB2",,,"false","1948",
"1",,"ENSG00000079459",,,,"1","509","FDFT, FDFT1","FDFT, FDFT1","FDFT1","WP5346",,"false","FDFT, FDFT1",
"1",,"ENSG00000172426",,,,"1","172","RSPH9","RSPH9","RSPH9","WP5402",,"false","RSPH9",
,"SCGB1A1","ENSG00000149021","1",,,,"510","7356","7356","SCGB1A1",,,"false","7356",
,"ASTN2","ENSG00000148219","1",,,,"511","23245","23245","ASTN2",,,"false","23245",
,"CRMP1","ENSG00000072832","1",,,,"512","1400","1400","CRMP1",,,"false","1400",
,"FAAH","ENSG00000117480","1",,,,"155","2166","2166","FAAH",,,"false","2166",
,"ADAMTS12","ENSG00000151388","1",,,,"513","81792","81792","ADAMTS12",,,"false","81792",
,"DTNBP1","ENSG00000047579","1",,,,"160","84062","84062","DTNBP1",,,"false","84062",
"1",,"ENSG00000125798",,,,"1","359","ENSG00000125798;FOXA2","FOXA2","FOXA2","WP4657",,"false","ENSG00000125798;FOXA2",
,,"ENSG00000169045",,,,"1","175","ENSG00000169045;HNRNPH1","HNRNPH1","HNRNPH1","WP3584",,"false","ENSG00000169045;HNRNPH1",
,"ADCY7","ENSG00000121281","1",,,"1","155","113;ADCY7","ADCY7","ADCY7","WP4222",,"false","113;ADCY7",
,"SETDB1","ENSG00000143379","1",,,,"175","9869","9869","SETDB1",,,"false","9869",
,"KLF5","ENSG00000102554","1",,,,"175","688","688","KLF5",,,"false","688",
,"GRB10","ENSG00000106070","1",,,,"157","2887","2887","GRB10",,,"false","2887",
"1",,"ENSG00000139687",,,,"1","175","ENSG00000139687;RB1, Rb, pRB","RB1, Rb, pRB","RB1","WP4932, WP5412",,"false","ENSG00000139687;RB1, Rb, pRB",
"1","COMT","ENSG00000093010","1",,,"1","189","1312;COMT, Catechol-O-methyltransferase","COMT, Catechol-O-methyltransferase","COMT","WP4657",,"false","1312;COMT, Catechol-O-methyltransferase",
,"C1QTNF3","ENSG00000082196","1",,,,"514","114899","114899","C1QTNF3",,,"false","114899",
,,"ENSG00000112541",,,,"1","155","PDE10A","PDE10A","PDE10A","WP4222",,"false","PDE10A",
,"NEUROG1","ENSG00000181965","1",,,,"397","4762","4762","NEUROG1",,,"false","4762",
,"HTR1F","ENSG00000179097","1",,,,"515","3355","3355","HTR1F",,,"false","3355",
,,"ENSG00000198431",,"1",,"1","376","TRXR 1, TRXR1, TXNRD1","TRXR 1, TRXR1, TXNRD1;TXNRD1","TXNRD1","WP408","10.1038/s41586-022-04434-5","false","TRXR 1, TRXR1, TXNRD1","rs10861176"
,"SIRPB1","ENSG00000101307","1",,,,"181","10326","10326","SIRPB1",,,"false","10326",
,"B3GNT2","ENSG00000170340","1",,,,"516","10678","10678","B3GNT2",,,"false","10678",
"1","NRG3","ENSG00000185737","1",,,"1","157","10718;ENSG00000185737;NRG3","NRG3","NRG3","WP5402",,"false","10718;ENSG00000185737;NRG3",
,,"ENSG00000204856",,"1",,,"517","FAM216A","FAM216A","FAM216A",,"10.1038/s41586-022-04434-5","false","FAM216A","rs4766428"
,"BTG1","ENSG00000133639","1",,,,"518","694","694","BTG1",,,"false","694",
"1",,"ENSG00000126561",,,,"1","157","ENSG00000126561;STAT5, STAT5A","STAT5, STAT5A","STAT5A","WP4906",,"false","ENSG00000126561;STAT5, STAT5A",
,"CTSK","ENSG00000143387","1",,,,"157","1513","1513","CTSK",,,"false","1513",
,,"ENSG00000186642",,,,"1","155","PDE2, PDE2A","PDE2, PDE2A","PDE2A","WP4222",,"false","PDE2, PDE2A",
"1",,"ENSG00000198900",,,,"1","175","ENSG00000198900;TOP1","TOP1","TOP1","WP5408",,"false","ENSG00000198900;TOP1",
"1",,"ENSG00000072694",,,,"1","157","ENSG00000072694;FCGR2B","FCGR2B","FCGR2B","WP5346",,"false","ENSG00000072694;FCGR2B",
"1",,"ENSG00000015171",,,,"1","519","ENSG00000015171;ZMYND11","ZMYND11","ZMYND11","WP5402",,"false","ENSG00000015171;ZMYND11",
,"KIF17","ENSG00000117245","1",,,,"175","57576","57576","KIF17",,,"false","57576",
,,"ENSG00000196712",,,,"1","478","NF1","NF1","NF1","WP3584",,"false","NF1",
"1",,"ENSG00000171953",,,,"1","193","ATPAF2","ATPAF2","ATPAF2","WP4932",,"false","ATPAF2",
,"CTRL","ENSG00000141086","1",,,,"520","1506","1506","CTRL",,,"false","1506",
,"RGS12","ENSG00000159788","1",,,,"521","6002","6002","RGS12",,,"false","6002",
,,"ENSG00000205268",,,,"1","155","PDE7A","PDE7A","PDE7A","WP4222",,"false","PDE7A",
,"CHRM1","ENSG00000168539","1",,,,"168","1128","1128","CHRM1",,,"false","1128",
,"ERBB3","ENSG00000065361","1",,,,"157","2065","2065","ERBB3",,,"false","2065",
"1",,"ENSG00000183773",,,,"1","522","AIFM3","AIFM3","AIFM3","WP4657",,"false","AIFM3",
,"ABCA1","ENSG00000165029","1",,,,"187","19","19","ABCA1",,,"false","19",
"1",,"ENSG00000165678",,,,"1","157","ENSG00000165678;GHITM","GHITM","GHITM","WP5402",,"false","ENSG00000165678;GHITM",
"1",,"ENSG00000128159",,,,"1","186","TUBGCP6","TUBGCP6","TUBGCP6","WP4940",,"false","TUBGCP6",
,"CDK16","ENSG00000102225","1",,,,"523","5127","5127","CDK16",,,"false","5127",
"1",,"ENSG00000185345",,,,"1","175","PRKN","PRKN","PRKN","WP4657",,"false","PRKN",
,"NQO1","ENSG00000181019","1",,,"1","166","1728;NQO1","NQO1","NQO1","WP408",,"false","1728;NQO1",
"1",,"ENSG00000161133",,,,"1","524","USP41","USP41","USP41","WP4657",,"false","USP41",
,"NSF","ENSG00000073969","1",,,,"165","4905","4905","NSF",,,"false","4905",
,"ATXN2","ENSG00000204842","1",,,,"175","6311","6311","ATXN2",,,"false","6311",
,"CRYZ","ENSG00000116791","1",,,,"166","1429","1429","CRYZ",,,"false","1429",
,"CHEK1","ENSG00000149554","1",,,,"175","1111","1111","CHEK1",,,"false","1111",
,"REST","ENSG00000084093","1",,,"1","175","5978;REST","REST","REST","WP3584",,"false","5978;REST",
"1",,"ENSG00000050748",,,,"1","157","JNK2, MAPK10, MAPK9, SAPK (MAPK9), c-Jun","JNK2, MAPK10, MAPK9, SAPK (MAPK9), c-Jun","MAPK9","WP5406",,"false","JNK2, MAPK10, MAPK9, SAPK (MAPK9), c-Jun",
,"KCNQ3","ENSG00000184156","1",,,,"167","3786","3786","KCNQ3",,,"false","3786",
"1","RB1CC1","ENSG00000023287","1",,,"1","175","9821;ENSG00000023287;FIP200, RB1CC1","FIP200, RB1CC1","RB1CC1","WP5412",,"false","9821;ENSG00000023287;FIP200, RB1CC1",
,"CDK5R1","ENSG00000176749","1",,,,"157","8851","8851","CDK5R1",,,"false","8851",
"1",,"ENSG00000056558",,,,"1","157","TRAF1","TRAF1","TRAF1","WP5406",,"false","TRAF1",
,"PHB","ENSG00000167085","1",,,,"175","5245","5245","PHB1",,,"false","5245",
,"SLC26A7","ENSG00000147606","1",,,,"525","115111","115111","SLC26A7",,,"false","115111",
,"CKB","ENSG00000166165","1",,,,"363","1152","1152","CKB",,,"false","1152",
,"MTOR","ENSG00000198793","1",,,"1","175","2475;MTOR, mTOR, mTORC1","MTOR, mTOR, mTORC1","MTOR","WP3584",,"false","2475;MTOR, mTOR, mTORC1",
,"MYO16","ENSG00000041515","1",,,,"526","23026","23026","MYO16",,,"false","23026",
"1",,"ENSG00000164430",,,,"1","175","CGAS;ENSG00000164430","CGAS","CGAS","WP5346",,"false","CGAS;ENSG00000164430",
,"PLA2G1B","ENSG00000170890","1",,,,"527","5319","5319","PLA2G1B",,,"false","5319",
,,"ENSG00000133107",,"1",,,"528","TRPC4","TRPC4","TRPC4",,"10.1038/s41586-022-04434-5","false","TRPC4","rs1924377"
,"BID","ENSG00000015475","1",,,,"157","637","637","BID",,,"false","637",
,,"ENSG00000134986",,,,"1","529","NREP","NREP","NREP","WP3584",,"false","NREP",
,"UNC5C","ENSG00000182168","1",,,,"157","8633","8633","UNC5C",,,"false","8633",
,"GRIK3","ENSG00000163873","1",,,,"168","2899","2899","GRIK3",,,"false","2899",
,"GNAL","ENSG00000141404","1",,,,"155","2774","2774","GNAL",,,"false","2774",
,"SH3PXD2A","ENSG00000107957","1",,,,"530","9644","9644","SH3PXD2A",,,"false","9644",
,"SELENBP1","ENSG00000143416","1",,,,"531","8991","8991","SELENBP1",,,"false","8991",
"1",,"ENSG00000174004",,,,"1","157","ENSG00000174004;NRROS","NRROS","NRROS","WP4906",,"false","ENSG00000174004;NRROS",
,"VGF","ENSG00000128564","1",,,,"532","7425","7425","VGF",,,"false","7425",
,"NUFIP2","ENSG00000108256","1",,,,"175","57532","57532","NUFIP2",,,"false","57532",
,"DGKH","ENSG00000102780","1",,,,"157","160851","160851","DGKH",,,"false","160851",
"1",,"ENSG00000234409",,,,"1","533","CCDC188","CCDC188","CCDC188","WP4657",,"false","CCDC188",
,"PRKCA","ENSG00000154229","1",,,,"189","5578","5578","PRKCA",,,"false","5578",
"1",,"ENSG00000189143",,,,"1","161","CLDN4;ENSG00000189143","CLDN4","CLDN4","WP4932",,"false","CLDN4;ENSG00000189143",
,"H1-4","ENSG00000168298","1",,,,"175","3008","3008","H1-4",,,"false","3008",
,"MAGEC1","ENSG00000155495","1",,,,"534","9947","9947","MAGEC1",,,"false","9947",
"1",,"ENSG00000183072",,,,"1","161","ENSG00000183072;NKX2-5","NKX2-5","NKX2-5","WP4657",,"false","ENSG00000183072;NKX2-5",
,"KAT8","ENSG00000103510","1",,,,"186","84148","84148","KAT8",,,"false","84148",
,"GPM6A","ENSG00000150625","1","1",,,"535","2823","2823;GPM6A","GPM6A",,"10.1038/s41586-022-04434-5","false","2823","rs12498839"
"1",,"ENSG00000164093",,,,"1","289","ENSG00000164093;PITX2","PITX2","PITX2","WP4657",,"false","ENSG00000164093;PITX2",
,"SDHA","ENSG00000073578","1",,,,"193","6389","6389","SDHA",,,"false","6389",
,"PRODH2","ENSG00000250799","1",,,,"189","58510","58510","PRODH2",,,"false","58510",
"1",,"ENSG00000197822",,,,"1","161","ENSG00000197822;OCLN","OCLN","OCLN","WP4905, WP5407",,"false","ENSG00000197822;OCLN",
"1",,"ENSG00000163539",,,,"1","189","CLASP2;ENSG00000163539","CLASP2","CLASP2","WP4932",,"false","CLASP2;ENSG00000163539",
"1","GABARAP","ENSG00000170296","1",,,"1","175","11337;GABARAP","GABARAP","GABARAP","WP5412",,"false","11337;GABARAP",
,"ARHGEF11","ENSG00000132694","1",,,,"186","9826","9826","ARHGEF11",,,"false","9826",
,,"ENSG00000127903",,"1",,,"536","ZNF835","ZNF835","ZNF835",,"10.1038/s41586-022-04434-5","false","ZNF835","rs758749"
,"CHAT","ENSG00000070748","1",,,,"189","1103","1103","CHAT",,,"false","1103",
,"NTRK1","ENSG00000198400","1",,,,"157","4914","4914","NTRK1",,,"false","4914",
"1",,"ENSG00000270170",,,,"1","537","NCBP2AS2","NCBP2AS2","NCBP2AS2","WP4906",,"false","NCBP2AS2",
"1","MAPK8","ENSG00000107643","1",,,"1","157","5599;JNK, JNK1, MAPK8","JNK, JNK1, MAPK8","MAPK8","WP5406",,"false","5599;JNK, JNK1, MAPK8",
,,"ENSG00000171223",,,,"1","157","JUN, JUNB","JUN, JUNB","JUNB","WP408",,"false","JUN, JUNB",
,"PBRM1","ENSG00000163939","1",,,,"186","55193","55193","PBRM1",,,"false","55193",
,,"ENSG00000165168",,,,"1","389","CYBB, NOX2","CYBB, NOX2","CYBB","WP408",,"false","CYBB, NOX2",
"1",,"ENSG00000165169",,,,"1","160","DYNLT3","DYNLT3","DYNLT3","WP4906",,"false","DYNLT3",
,"GABRD","ENSG00000187730","1",,,,"165","2563","2563","GABRD",,,"false","2563",
,"TACR3","ENSG00000169836","1",,,,"155","6870","6870","TACR3",,,"false","6870",
,"FSTL1","ENSG00000163430","1",,,,"157","11167","11167","FSTL1",,,"false","11167",
,"HTR3E","ENSG00000186038","1",,,,"303","285242","285242","HTR3E",,,"false","285242",
"1",,"ENSG00000172164",,,,"1","168","SNTB1","SNTB1","SNTB1","WP5406",,"false","SNTB1",
,"HNRNPA3","ENSG00000170144","1",,,,"175","220988","220988","HNRNPA3",,,"false","220988",
,"MOBP","ENSG00000168314","1",,,,"538","4336","4336","MOBP",,,"false","4336",
"1","ADAMTSL3","ENSG00000156218","1",,,"1","511","57188;ADAMTSL3","ADAMTSL3","ADAMTSL3","WP5408",,"false","57188;ADAMTSL3",
,"DLG3","ENSG00000082458","1",,,,"168","1741","1741","DLG3",,,"false","1741",
"1","PRODH","ENSG00000100033","1",,,"1","189","5625;PRODH","PRODH","PRODH","WP4657",,"false","5625;PRODH",
,,"ENSG00000173175",,,,"1","155","ADCY5","ADCY5","ADCY5","WP4222",,"false","ADCY5",
,"HRH2","ENSG00000113749","1",,,,"155","3274","3274","HRH2",,,"false","3274",
,"ZKSCAN4","ENSG00000187626","1",,,,"539","387032","387032","ZKSCAN4",,,"false","387032",
,"OXTR","ENSG00000180914","1",,,,"155","5021","5021","OXTR",,,"false","5021",
,"OTX2","ENSG00000165588","1",,,,"359","5015","5015","OTX2",,,"false","5015",
"1","SHANK1","ENSG00000161681","1",,,"1","168","50944;ENSG00000161681;SHANK, SHANK1","SHANK, SHANK1","SHANK1","WP4875, WP5408",,"false","50944;ENSG00000161681;SHANK, SHANK1",
"1",,"ENSG00000244486",,,,"1","540","SCARF2","SCARF2","SCARF2","WP4657",,"false","SCARF2",
,"ACSL4","ENSG00000068366","1",,,,"157","2182","2182","ACSL4",,,"false","2182",
"1",,"ENSG00000079974",,,,"1","168","ENSG00000079974;RABL2B","RABL2B","RABL2B","WP4906",,"false","ENSG00000079974;RABL2B",
"1",,"ENSG00000198947",,,,"1","168","DMD, DMD (+mutations)","DMD, DMD (+mutations)","DMD","WP5406",,"false","DMD, DMD (+mutations)",
,"SHMT1","ENSG00000176974","1",,,,"166","6470","6470","SHMT1",,,"false","6470",
,"HINT1","ENSG00000169567","1",,,,"541","3094","3094","HINT1",,,"false","3094",
,,"ENSG00000105880",,,,"1","185","DLX5;ENSG00000105880","DLX5","DLX5","WP3584",,"false","DLX5;ENSG00000105880",
,"HCRTR1","ENSG00000121764","1",,,,"542","3061","3061","HCRTR1",,,"false","3061",
"1",,"ENSG00000151224",,,,"1","175","ENSG00000151224;MAT1A","MAT1A","MAT1A","WP5402",,"false","ENSG00000151224;MAT1A",
,,"ENSG00000117020",,"1",,,"157","AKT3","AKT3","AKT3",,"10.1038/s41586-022-04434-5","false","AKT3","rs61833239"
,"CCND1","ENSG00000110092","1",,,,"157","595","595","CCND1",,,"false","595",
"1",,"ENSG00000165171",,,,"1","543","METTL27","METTL27","METTL27","WP4932",,"false","METTL27",
,"EGR4","ENSG00000135625","1",,,,"544","1961","1961","EGR4",,,"false","1961",
"1","HMGA1","ENSG00000137309","1",,,"1","157","3159;ENSG00000137309;HMGA1","HMGA1","HMGA1","WP4932",,"false","3159;ENSG00000137309;HMGA1",
,"CCDC86","ENSG00000110104","1",,,,"545","79080","79080","CCDC86",,,"false","79080",
"1",,"ENSG00000154328",,,,"1","175","ENSG00000154328;NEIL2","NEIL2","NEIL2","WP5346",,"false","ENSG00000154328;NEIL2",
"1",,"ENSG00000144061",,,,"1","200","ENSG00000144061;NPHP1","NPHP1","NPHP1","WP5399",,"false","ENSG00000144061;NPHP1",
"1",,"ENSG00000142192",,,,"1","157","APP, Amyloid-beta precursor protein;ENSG00000142192","APP, Amyloid-beta precursor protein","APP","WP5407",,"false","APP, Amyloid-beta precursor protein;ENSG00000142192",
,"SLC6A3","ENSG00000142319","1",,,,"189","6531","6531","SLC6A3",,,"false","6531",
"1","SIRT1","ENSG00000096717","1",,,"1","175","23411;ENSG00000096717;NAD-dependent protein deacetylase sirtuin-1, SIRT1","NAD-dependent protein deacetylase sirtuin-1, SIRT1","SIRT1","WP4906",,"false","23411;ENSG00000096717;NAD-dependent protein deacetylase sirtuin-1, SIRT1",
"1",,"ENSG00000170788",,,,"1","546","DYDC1;ENSG00000170788","DYDC1","DYDC1","WP5402",,"false","DYDC1;ENSG00000170788",
,"IL19","ENSG00000142224","1",,,,"157","29949","29949","IL19",,,"false","29949",
,"CFAP65","ENSG00000181378","1",,,,"547","255101","255101","CFAP65",,,"false","255101",
,,"ENSG00000078295",,,,"1","155","ADCY2","ADCY2","ADCY2","WP4222",,"false","ADCY2",
,"EN1","ENSG00000163064","1",,,,"548","2019","2019","EN1",,,"false","2019",
,"CDK5","ENSG00000164885","1",,,,"157","1020","1020","CDK5",,,"false","1020",
,"TDO2","ENSG00000151790","1",,,,"189","6999","6999","TDO2",,,"false","6999",
"1",,"ENSG00000182957",,,,"1","157","ENSG00000182957;SPATA13","SPATA13","SPATA13","WP5406",,"false","ENSG00000182957;SPATA13",
,"CSPG5","ENSG00000114646","1",,,,"549","10675","10675","CSPG5",,,"false","10675",
,"ALDH3A1","ENSG00000108602","1",,,,"189","218","218","ALDH3A1",,,"false","218",
,"DLL4","ENSG00000128917","1",,,,"202","54567","54567","DLL4",,,"false","54567",
,"ADRA2A","ENSG00000150594","1",,,,"155","150","150","ADRA2A",,,"false","150",
,,"ENSG00000113916",,,,"1","175","BCL6","BCL6","BCL6","WP3584",,"false","BCL6",
"1",,"ENSG00000133665",,,,"1","550","DYDC2","DYDC2","DYDC2","WP5402",,"false","DYDC2",
"1",,"ENSG00000117461",,,,"1","157","ENSG00000117461;PIK3R3, p55-y","PIK3R3, p55-y","PIK3R3","WP4906",,"false","ENSG00000117461;PIK3R3, p55-y",
"1","GRIA2","ENSG00000120251","1",,,"1","168","2891;GRIA2","GRIA2","GRIA2","WP5398",,"false","2891;GRIA2",
,"NPY","ENSG00000122585","1",,,,"155","4852","4852","NPY",,,"false","4852",
"1","ALDH1A2","ENSG00000128918","1",,,"1","189","8854;ALDH1A2;ENSG00000128918","ALDH1A2","ALDH1A2","WP4657",,"false","8854;ALDH1A2;ENSG00000128918",
,"PML","ENSG00000140464","1",,,,"175","5371","5371","PML",,,"false","5371",
"1",,"ENSG00000110799",,,,"1","166","VWF","VWF","VWF","WP4657",,"false","VWF",
,"CELSR1","ENSG00000075275","1",,,,"551","9620","9620","CELSR1",,,"false","9620",
,,"ENSG00000113231",,,,"1","155","PDE8B","PDE8B","PDE8B","WP4222",,"false","PDE8B",
"1",,"ENSG00000198887",,,,"1","182","SMC5","SMC5","SMC5","WP5407",,"false","SMC5",
,,"ENSG00000164116",,,,"1","159","GUCY1A1, GUCY1A3","GUCY1A1, GUCY1A3","GUCY1A1","WP4222",,"false","GUCY1A1, GUCY1A3",
"1",,"ENSG00000117394",,,,"1","157","ENSG00000117394;GLUT1, SLC2A1","GLUT1, SLC2A1","SLC2A1","WP5408",,"false","ENSG00000117394;GLUT1, SLC2A1",
"1",,"ENSG00000089225",,,,"1","161","ENSG00000089225;TBX5","TBX5","TBX5","WP5346",,"false","ENSG00000089225;TBX5",
,"CALY","ENSG00000130643","1",,,,"155","50632","50632","CALY",,,"false","50632",
,"GFRA3","ENSG00000146013","1",,,,"157","2676","2676","GFRA3",,,"false","2676",
,"LCN2","ENSG00000148346","1",,,,"157","3934","3934","LCN2",,,"false","3934",
"1",,"ENSG00000099960",,,,"1","552","SLC7A4","SLC7A4","SLC7A4","WP4657",,"false","SLC7A4",
,"HSPA12A","ENSG00000165868","1",,,,"553","259217","259217","HSPA12A",,,"false","259217",
,"IL1A","ENSG00000115008","1",,,,"157","3552","3552","IL1A",,,"false","3552",
,"SDCCAG8","ENSG00000054282","1",,,,"554","10806","10806","SDCCAG8",,,"false","10806",
"1",,"ENSG00000070193",,,,"1","157","ENSG00000070193;FGF10","FGF10","FGF10","WP4657",,"false","ENSG00000070193;FGF10",
