"CNVassociated","Ensembl","fromDisGeNET","fromPublication","fromWikiPathways","gLayCluster","HGNCsymbol","name","name.copy","PathwayID","Publication.doi","selected","shared name","snpID","WPNodeID","WPNodeIDType"
"1","ENSG00000148602",,,"1","391","LRIT1","LRIT1","LRIT1","WP5402",,"false","LRIT1",,"ENSG00000148602","ensembl"
,"ENSG00000081189",,,"1","238","MEF2C","MEF2C","MEF2C","WP3584",,"false","MEF2C",,"ENSG00000081189","ensembl"
,"ENSG00000167244",,,"1","138","IGF2","IGF2","IGF2","WP3584",,"false","IGF2",,"ENSG00000167244","ensembl"
,"ENSG00000109572",,"1",,"392","CLCN3","CLCN3","CLCN3",,"10.1038/s41586-022-04434-5","false","CLCN3","rs61405217",,
"1","ENSG00000241837",,,"1","140","ATP5PO","ATP5O","ATP5O","WP4932",,"false","ATP5O",,"ENSG00000241837","ensembl"
"1","ENSG00000136574",,,"1","238","GATA4","GATA4","ENSG00000136574;GATA4","WP5346",,"false","GATA4",,"ENSG00000136574","ensembl"
"1","ENSG00000173039",,,"1","137","RELA","NF-kappaB p65, NFKB3, RELA, p65","ENSG00000173039;NF-kappaB p65, NFKB3, RELA, p65","WP5407",,"false","NF-kappaB p65, NFKB3, RELA, p65",,"ENSG00000173039","ensembl"
"1","ENSG00000136997",,,"1","137","MYC","C-MYC, MYC, c-MYC, c-Myc","C-MYC, MYC, c-MYC, c-Myc;ENSG00000136997","WP4906, WP4932",,"false","C-MYC, MYC, c-MYC, c-Myc",,"ENSG00000136997","ensembl"
,"ENSG00000180530",,"1",,"137","NRIP1","NRIP1","NRIP1",,"10.1038/s41586-022-04434-5","false","NRIP1","rs9975024",,
"1","ENSG00000179938",,,"1","393","GOLGA8J","GOLGA8J","GOLGA8J","WP5407",,"false","GOLGA8J",,"ENSG00000179938","ensembl"
,"ENSG00000135638",,"1",,"394","EMX1","EMX1","EMX1",,"10.1038/s41586-022-04434-5","false","EMX1","rs999494",,
,"ENSG00000138735",,,"1","246","PDE5A","PDE5, PDE5A","ENSG00000138735;PDE5, PDE5A","WP4222",,"false","PDE5, PDE5A",,"ENSG00000138735","ensembl"
"1","ENSG00000168589",,,"1","143","DYNLRB2","DYNLRB2","DYNLRB2","WP4906",,"false","DYNLRB2",,"ENSG00000168589","ensembl"
,"ENSG00000164037",,"1",,"395","SLC9B1","SLC9B1","SLC9B1",,"10.1038/s41586-022-04434-5","false","SLC9B1","rs6839635",,
"1","ENSG00000187098",,,"1","137","MITF","MITF","ENSG00000187098;MITF","WP5407",,"false","MITF",,"ENSG00000187098","ensembl"
"1","ENSG00000170624",,"1","1","160","SGCD","SGCD","SGCD","WP5406","10.1038/s41586-022-04434-5","false","SGCD","rs12652777","ENSG00000170624","ensembl"
"1","ENSG00000107771",,,"1","396","CCSER2","CCSER2","CCSER2","WP5402",,"false","CCSER2",,"ENSG00000107771","ensembl"
"1","ENSG00000187905",,,"1","397","LRRC74B","LRRC74B","LRRC74B","WP4657",,"false","LRRC74B",,"ENSG00000187905","ensembl"
"1","ENSG00000261794",,,"1","398","GOLGA8H","GOLGA8H","GOLGA8H","WP4942, WP5407",,"false","GOLGA8H",,"ENSG00000261794","ensembl"
"1","ENSG00000264364",,,"1","143","DYNLL2","DYNLL2","DYNLL2","WP4906",,"false","DYNLL2",,"ENSG00000264364","ensembl"
"1","ENSG00000220205",,,"1","153","VAMP2","VAMP2","VAMP2","WP4932",,"false","VAMP2",,"ENSG00000220205","ensembl"
"1","ENSG00000136068",,,"1","147","FLNB","FLNB","FLNB","WP5399",,"false","FLNB",,"ENSG00000136068","ensembl"
,"ENSG00000198010",,"1",,"147","DLGAP2","DLGAP2","DLGAP2",,"10.1038/s41586-022-04434-5","false","DLGAP2","rs2600490",,
"1","ENSG00000070371",,,"1","153","CLTCL1","CLTCL1","CLTCL1;ENSG00000070371","WP4657",,"false","CLTCL1",,"ENSG00000070371","ensembl"
,"ENSG00000017427",,,"1","171","IGF1","IGF1, insulin/IGF1","ENSG00000017427;IGF1, insulin/IGF1","WP3584",,"false","IGF1, insulin/IGF1",,"ENSG00000017427","ensembl"
"1","ENSG00000161011",,,"1","137","SQSTM1","SQSTM1","ENSG00000161011;SQSTM1","WP4932",,"false","SQSTM1",,"ENSG00000161011","ensembl"
"1","ENSG00000154639",,,"1","399","CXADR","CAR CXADR, CXADR","CAR CXADR, CXADR;ENSG00000154639","WP5407",,"false","CAR CXADR, CXADR",,"ENSG00000154639","ensembl"
"1","ENSG00000187240",,,"1","143","DYNC2H1","DYNC2H1","DYNC2H1","WP4906",,"false","DYNC2H1",,"ENSG00000187240","ensembl"
"1","ENSG00000074054",,,"1","147","CLASP1","CLASP, CLASP1","CLASP, CLASP1;ENSG00000074054","WP4932",,"false","CLASP, CLASP1",,"ENSG00000074054","ensembl"
,"ENSG00000185274",,"1",,"400","GALNT17","WBSCR17","WBSCR17",,"10.1038/s41586-022-04434-5","false","WBSCR17","rs10238960",,
,"ENSG00000145354",,"1",,"401","CISD2","CISD2","CISD2",,"10.1038/s41586-022-04434-5","false","CISD2","rs6839635",,
,"ENSG00000256500",,"1",,"402",,"RP11-73M18.2","RP11-73M18.2",,"10.1038/s41586-022-04434-5","false","RP11-73M18.2","rs10873538",,
,"ENSG00000002822",,"1",,"142","MAD1L1","MAD1L1","MAD1L1",,"10.1038/s41586-022-04434-5","false","MAD1L1","rs58120505",,
"1","ENSG00000100075",,,"1","403","SLC25A1","SLC25A1","SLC25A1","WP4657",,"false","SLC25A1",,"ENSG00000100075","ensembl"
,"ENSG00000138031",,,"1","209","ADCY3","ADCY3","ADCY3","WP4222",,"false","ADCY3",,"ENSG00000138031","ensembl"
"1","ENSG00000111725",,,"1","152","PRKAB1","AMPK, PRKAB1","AMPK, PRKAB1","WP4905",,"false","AMPK, PRKAB1",,"ENSG00000111725","ensembl"
"1","ENSG00000104643",,,"1","255","MTMR9","MTMR9","ENSG00000104643;MTMR9","WP5346",,"false","MTMR9",,"ENSG00000104643","ensembl"
"1","ENSG00000095596",,,"1","135","CYP26A1","CYP26A1","CYP26A1","WP4657",,"false","CYP26A1",,"ENSG00000095596","ensembl"
,"ENSG00000183715",,"1",,"404","OPCML","OPCML","OPCML",,"10.1038/s41586-022-04434-5","false","OPCML","rs1939514",,
"1","ENSG00000125363",,,"1","405","AMELX","AMELX","AMELX","WP4905",,"false","AMELX",,"ENSG00000125363","ensembl"
"1","ENSG00000040608",,,"1","143","RTN4R","RTN4R","ENSG00000040608;RTN4R","WP4657, WP5406",,"false","RTN4R",,"ENSG00000040608","ensembl"
,"ENSG00000136928",,"1",,"406","GABBR2","GABBR2","GABBR2",,"10.1038/s41586-022-04434-5","false","GABBR2","rs10985811",,
"1","ENSG00000122375",,,"1","407","OPN4","OPN4","ENSG00000122375;OPN4","WP5402",,"false","OPN4",,"ENSG00000122375","ensembl"
"1","ENSG00000006704",,,"1","147","GTF2IRD1","GTF2IRD1","ENSG00000006704;GTF2IRD1","WP4932",,"false","GTF2IRD1",,"ENSG00000006704","ensembl"
"1","ENSG00000175224",,"1","1","137","ATG13","ATG13","ATG13","WP5412","10.1038/s41586-022-04434-5","false","ATG13","rs12285419","ENSG00000175224","ensembl"
"1","ENSG00000162409",,,"1","152","PRKAA2","AMPK, AMPK2, PRKAA2, PRKAAK2","AMPK, AMPK2, PRKAA2, PRKAAK2","WP4905",,"false","AMPK, AMPK2, PRKAA2, PRKAAK2",,"ENSG00000162409","ensembl"
,"ENSG00000170396",,"1",,"408","ZNF804A","ZNF804A","ZNF804A",,"10.1038/s41586-022-04434-5","false","ZNF804A","rs11693094",,
"1","ENSG00000116032",,,"1","147","GRIN3B","GRIN3B","GRIN3B","WP5398",,"false","GRIN3B",,"ENSG00000116032","ensembl"
"1","ENSG00000074319",,,"1","191","TSG101","TSG101","TSG101","WP4932",,"false","TSG101",,"ENSG00000074319","ensembl"
"1","ENSG00000172757",,,"1","172","CFL1","CFL1","CFL1;ENSG00000172757","WP4932",,"false","CFL1",,"ENSG00000172757","ensembl"
"1","ENSG00000127022",,,"1","164","CANX","CANX","CANX;ENSG00000127022","WP5407",,"false","CANX",,"ENSG00000127022","ensembl"
,"ENSG00000021645",,,"1","147","NRXN3","NRXN3","NRXN3","WP4875",,"false","NRXN3",,"9369","ncbigene"
,"ENSG00000174437",,"1",,"409","ATP2A2","ATP2A2","ATP2A2",,"10.1038/s41586-022-04434-5","false","ATP2A2","rs4766428",,
,"ENSG00000157895",,"1",,"410","C12orf43","C12orf43","C12orf43",,"10.1038/s41586-022-04434-5","false","C12orf43","rs2649999",,
